OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,Id,SalePrice,HasBsmt
1,6.806829360392176,0,6.52649485957079,0,1922,376,11.018629143155449,1
5,6.81783057145415,2,6.76849321164863,1,1996,377,11.904967552746252,1
8,7.81035268372429,2,7.365180126021013,3,2004,378,12.736700896592344,1
9,7.526178913346146,3,7.526178913346146,1,2010,379,12.885202034321916,1
6,7.495541943884256,2,6.889591308354466,2,2000,380,12.095141084822892,1
5,7.43307534889858,1,6.933423025730715,2,1924,381,11.751942365440728,1
7,7.170888478512505,2,7.164720378771857,2,2006,382,12.142866569626381,1
7,7.493873886783559,2,6.844815479208263,2,2006,383,12.271392111650817,1
6,6.664409020350408,2,6.664409020350408,1,1928,384,11.238488619268468,1
6,7.577121930876679,2,7.365180126021013,2,1992,385,12.388394202324129,1
8,7.1459844677143876,2,7.135687347028144,2,2004,386,12.165250651009918,1
5,7.076653815443951,0,6.489204931325317,1,1910,387,11.302204433654575,1
6,7.025538314638521,1,6.947937068614969,1,1976,388,11.736069016284437,1
7,7.2991214627108,2,7.291656209174461,2,1999,389,12.160028707028767,1
10,7.754481547470383,3,7.427738840532894,2,2007,390,12.962194625251508,1
5,7.220373836723949,1,6.7580945044277305,1,1900,391,11.686878772093667,1
6,7.581209826196346,2,6.6895992691789665,2,2001,392,12.2783933071098,1
5,6.782192056006791,1,0.0,1,1959,393,11.575900264131617,0
4,6.669498089857879,0,6.669498089857879,1,1941,394,11.512925464970229,1
5,6.9411900550683745,1,6.5998704992128365,1,1940,395,11.59910316121128,1
5,7.042286171939743,1,7.042286171939743,1,1956,396,11.76756768334381,1
5,6.795705775173514,2,6.795705775173514,1,1972,397,11.719939634354555,1
5,7.502186486602924,1,6.761572768804055,2,1962,398,12.040608205802641,1
5,6.981934677156389,1,6.8679744089702925,1,1920,399,11.112447898373103,1
7,7.346010209913293,2,6.9957661563048505,2,2006,400,12.392552212472792,1
8,7.160845906664299,2,7.138866999945524,1,1996,401,12.411052226216713,1
7,7.177782416195197,2,7.177782416195197,2,2005,402,12.01364014498549,1
5,6.51025834052315,1,6.51025834052315,1,1940,403,11.589886506106357,1
8,7.724446645633537,2,7.039660349862076,2,1998,404,12.460714863903755,1
6,7.360103972989152,2,6.692083742506628,2,1995,405,12.031719258385396,1
4,7.3901814282264295,2,7.155396301896734,2,1976,406,11.918390573078392,1
6,7.40184157874383,1,6.96979066990159,1,1936,407,11.652687407345388,1
6,7.426549072397305,1,6.733401891837359,2,1915,408,12.083905011555967,1
7,7.683403681053826,3,6.968850378341948,2,2006,409,12.542544882151386,1
8,7.639161171659173,3,6.9411900550683745,2,2007,410,12.73596533201339,1
5,7.151485463904735,1,7.151485463904735,1,1958,411,11.002099841204238,1
5,6.962243464266207,2,6.962243464266207,1,1955,412,11.884489021402711,1
7,7.298445101508147,2,7.293017679772782,2,2009,413,12.310432660854417,1
5,6.93537044601511,2,6.915723448631314,1,1927,414,11.652687407345388,1
7,7.64826303090192,3,6.984716320118266,2,1993,415,12.337100907936577,1
7,7.200424892944957,2,7.200424892944957,2,2007,416,12.106992367829498,1
6,7.24422751560335,2,6.51025834052315,1,1978,417,11.915051671812877,1
6,7.8724551500639794,3,7.222566018822171,2,1918,418,12.384218830913648,1
5,7.033506484287697,1,6.628041376179533,1,1940,419,11.744037185933616,1
5,6.962243464266207,1,6.962243464266207,1,1968,420,11.863582336583399,1
7,7.203405521083095,4,7.203405521083095,2,1997,421,12.237086699059343,1
6,7.379008127628304,2,7.379008127628304,2,1977,422,12.2783933071098,1
5,6.895682697747868,2,6.895682697747868,1,1954,423,11.635143097694478,1
8,7.874739125171811,3,7.293017679772782,2,1998,424,12.66032791780777,1
6,7.086737934510577,1,7.086737934510577,1,1956,425,11.842229212112828,1
7,7.236339342754344,1,6.478509642208569,1,1946,426,11.813030057420567,1
7,7.404887575616125,2,7.325148957955575,2,1989,427,12.524526376648708,1
4,6.810142450115136,1,6.810142450115136,1,1957,428,11.59917655301345,1
7,7.0967213784947605,2,7.0967213784947605,2,2007,429,12.182804018590819,1
6,7.252762418053187,2,7.238496840894365,2,1988,430,12.072541252905651,1
6,6.894670039433482,1,6.180016653652572,1,1971,431,11.355101379776661,1
6,7.088408778675395,0,6.803505257608338,1,1920,432,11.288531131754366,1
5,7.21890970761906,2,6.639875833826536,1,1971,433,11.715866308966918,1
6,7.38025578842646,2,6.8308742346461795,2,1997,434,12.106252310247962,1
4,6.4457198193855785,0,6.4457198193855785,1,1972,435,11.302204433654575,1
7,7.415175109613295,2,6.683360945766275,2,1996,436,12.26434155365415,1
6,7.0192966537150445,2,6.473890696352274,1,1920,437,11.661345470088502,1
6,6.806829360392176,1,6.784457062637643,1,1926,438,11.686878772093667,1
5,6.542471960506805,1,6.0867747269123065,1,1913,439,11.411446296020374,1
6,7.086737934510577,2,6.52795791762255,1,1920,440,11.608235644774552,1
4,7.272398392570047,0,7.272398392570047,2,1955,442,11.678439903447801,1
5,7.360739903058278,2,6.982862751468942,2,1930,443,12.000891794590137,1
7,7.1372784372603855,3,7.1372784372603855,2,2006,444,12.058152515453552,1
7,7.553810852008231,2,6.818924065275521,2,1994,445,12.254862809699606,1
6,7.4318919168078,2,7.269616749608169,1,1956,446,11.755871643580617,1
6,7.543273346705446,2,7.324489979348532,2,1966,447,12.154779351142624,1
7,7.542213463193403,2,6.835184586147301,2,1998,448,12.205572520488492,1
6,7.226936018493289,1,6.659293919683638,2,1937,449,11.691071650353702,1
3,7.075808863978387,1,6.47543271670409,1,1948,450,11.695247021764184,1
6,6.70073110954781,1,6.70073110954781,1,1930,451,11.608235644774552,1
7,7.334981878871814,2,7.334981878871814,2,1975,452,12.542544882151386,1
6,7.470793774195062,2,6.77078942390898,2,1996,453,12.225875272826354,1
8,7.371489295214277,2,6.643789733147672,2,2008,454,12.254862809699606,1
5,7.454719949364001,2,7.454719949364001,2,1976,455,12.144197241812087,1
7,7.124478262493424,2,7.124478262493424,1,1973,456,12.075394321888057,1
5,7.203405521083095,3,6.436150368369428,1,1916,457,11.49272275765271,1
4,7.416378479192928,2,7.218176838403408,1,1954,458,12.4529327234617,1
8,7.418180822726788,1,6.376726947898627,1,1925,459,11.9891596439666,1
5,7.0925737159746784,1,6.5638555265321274,1,1950,460,11.608235644774552,1
8,7.5678626054638825,2,6.723832440821209,2,2009,461,12.481561937216318,1
7,7.034387929915503,2,6.327936783729195,1,1936,462,11.951180395901384,1
5,6.761572768804055,1,6.761572768804055,1,1965,463,11.041048081342682,1
6,7.414572881350589,1,6.5722825426940075,1,1934,464,12.147913731356642,1
5,6.946975992135418,0,6.946975992135418,2,1978,465,11.728036844587175,1
7,7.254177846456518,2,7.226209010100671,2,2004,466,12.093687514935382,1
7,7.152268856032539,2,7.152268856032539,1,1970,467,12.025749091398891,1
5,7.404887575616125,1,6.590301048196686,1,1942,468,11.894780707439258,1
8,7.3987862754199485,3,7.3938782901077555,2,2006,469,12.429216196844383,1
6,7.444248649496705,2,6.723832440821209,2,1993,470,12.138863895836725,1
8,7.31455283232408,2,7.305188215393037,1,1985,471,12.26434155365415,1
7,7.585281078639126,2,6.694562058521095,2,1977,472,12.154779351142624,1
6,6.977281341630747,2,6.304448802421981,1,2005,473,11.904967552746252,1
8,7.588829878307813,3,7.588829878307813,2,2006,474,12.994530005894443,1
8,7.409741954080923,2,7.309212365692763,2,2000,475,12.43320821811392,1
5,6.877296071497429,2,6.877296071497429,1,1963,476,11.794337924408413,1
6,7.30854279753919,2,7.298445101508147,2,1997,477,12.249610947544657,1
9,7.879669914604289,3,7.674617497364363,2,2006,478,12.84792653170257,1
8,7.4489161025442,3,7.4413203897176174,2,2007,479,12.601487417784837,1
4,7.030857476116121,2,6.810142450115136,1,1937,480,11.401669829409995,1
9,7.52294091807237,3,7.513709247839705,2,2004,481,12.694652660348845,1
9,7.491087593534876,3,7.491087593534876,2,2003,482,12.832011076396668,1
7,7.509883061154913,1,6.813444599510896,1,1915,483,11.951180395901384,1
6,7.103322062526113,2,7.103322062526113,2,1998,484,12.007621706806335,1
5,6.906754778648554,1,6.906754778648554,1,1962,485,11.794337924408413,1
5,7.014814351275545,1,7.014814351275545,1,1950,486,11.898187865760873,1
5,6.9782137426306985,2,6.9782137426306985,1,1965,487,11.957611286231675,1
5,7.302496423727326,2,7.302496423727326,2,1971,488,12.072541252905651,1
5,7.789040401657477,2,6.860663671448287,2,1900,489,11.982929094215963,1
4,6.4457198193855785,1,6.4457198193855785,1,1970,490,11.362102575235644,1
5,7.1731917424865985,1,5.575949103146316,1,1976,491,11.652687407345388,1
6,7.363913501405819,1,6.692083742506628,1,1941,492,11.79810440720389,1
6,7.283448228756631,2,6.590301048196686,2,2006,493,12.059803326028716,1
5,7.1459844677143876,1,7.1459844677143876,1,1960,494,11.951180395901384,1
5,6.786716950605081,1,5.247024072160486,1,1938,495,11.421906066583059,1
4,6.579251212010101,0,6.579251212010101,1,1920,496,10.460242108190519,1
7,7.506591780070841,1,6.933423025730715,2,1925,498,12.122691036591123,1
5,6.80128303447162,1,6.761572768804055,1,1967,499,11.77528972943772,1
5,6.815639990074331,1,6.815639990074331,1,1958,500,11.695247021764184,1
6,7.1049654482698426,1,6.51025834052315,1,1973,501,11.635143097694478,1
7,7.477604243197589,2,6.763884908562435,2,2005,502,12.33138283649562,1
5,7.101675971619444,2,7.101675971619444,1,1965,503,11.84939770159144,1
7,7.496097345175956,2,7.313886831633462,2,1959,504,12.57418196709457,1
6,7.186901020411631,2,6.75110146893676,2,1974,505,11.898187865760873,1
5,7.580699752224563,2,6.866933284461882,2,1952,506,11.732060994886899,1
8,7.555381944240273,2,6.655440350367647,2,1993,507,12.2783933071098,1
6,7.1049654482698426,2,7.1049654482698426,2,2009,508,12.246734627249063,1
7,7.228388451573604,2,6.535241271013659,2,1928,509,11.9891596439666,1
5,6.947937068614969,1,6.947937068614969,1,1959,510,11.732060994886899,1
5,7.217443431696533,1,6.915723448631314,1,1951,511,12.01309450854769,1
7,7.221105098182496,2,7.221105098182496,2,2005,512,12.219309648562168,1
5,6.761572768804055,2,6.761572768804055,1,1958,513,11.77452020265869,1
6,6.984716320118266,2,6.988413181999592,1,1983,514,11.805595078933049,1
5,6.670766320845874,1,6.643789733147672,1,1926,515,11.477298287327077,1
10,7.61085279039525,3,7.603897968521881,2,2009,516,12.906346868281233,1
6,7.6586995582682995,2,6.535241271013659,2,1972,517,11.970350312009105,1
7,7.759614150696903,3,7.142036574706803,2,1996,518,12.487485104968359,1
6,7.493317248862145,2,6.677083461247136,2,1998,519,12.259613412458204,1
7,7.640123172695364,1,7.151485463904735,1,1926,520,12.363076394339839,1
4,7.165493475060845,0,0.0,2,1900,521,11.573550086786664,0
6,7.126087273299125,1,7.126087273299125,1,1957,522,11.918390573078392,1
6,7.416979621381154,2,6.911747300251674,2,1947,523,11.976659481202368,1
7,7.7823903355874595,3,7.229113877793302,2,1996,525,12.662706040212738,1
7,7.143617602704121,2,7.136483208590247,2,2005,526,12.078239274020289,1
5,6.833031732786201,1,6.833031732786201,1,1956,527,11.790557201568507,1
9,7.905810312658931,3,7.280697195384741,2,2008,528,13.008659261632127,1
4,6.405228458030842,0,6.269096283706261,1,1920,529,11.362102575235644,1
6,7.83002808253384,2,7.618251097876695,3,1957,530,12.209187788430318,1
6,7.319202458767849,2,7.2868764117507,2,1988,531,12.072541252905651,1
6,7.216709486709457,2,6.415096959171596,2,1920,532,11.759785542901755,1
5,6.717804695023691,1,0.0,1,1955,533,11.585246126549855,0
1,5.811140992976701,0,0.0,1,1946,534,10.578979797857352,0
8,7.254177846456518,2,6.561030665896573,2,2004,535,12.089538829274222,1
5,7.205635176410364,0,7.018401799069201,1,1910,536,11.585246126549855,1
7,7.452402451223638,2,6.779921907472252,2,1998,537,12.144197241812087,1
4,6.761572768804055,2,6.761572768804055,1,1972,538,11.619535200028487,1
5,7.055312843339752,1,6.957497370876951,1,1968,539,11.970350312009105,1
8,7.3783837129967145,2,7.365812837209472,2,2001,540,12.513557345278134,1
9,7.516433302915632,3,7.516433302915632,2,2006,541,12.66032791780777,1
8,7.734121303328305,3,6.876264611890766,2,2000,542,12.421184025147118,1
7,7.426549072397305,2,7.408530566894626,2,1998,543,12.270220465353926,1
7,6.642486801367256,1,6.583409222158765,1,1998,544,11.79810440720389,1
7,7.310550158534422,2,6.483107351457199,2,2006,545,12.09884928474215,1
7,7.688455356549944,3,7.093404625868766,2,1988,546,12.341477282536376,1
6,7.399398083331354,2,6.970730078143525,1,1923,547,12.254862809699606,1
5,6.643789733147672,2,6.643789733147672,1,1970,548,11.771436160121729,1
5,6.715383386334681,2,6.715383386334681,1,1955,549,11.736069016284437,1
7,7.646831391430482,2,6.815639990074331,2,2003,550,12.479909311159902,1
6,6.974478911025045,2,6.974478911025045,2,1977,551,11.84939770159144,1
5,6.833031732786201,1,6.833031732786201,1,1957,552,11.630708500626612,1
8,7.448333860897476,3,7.443663683115591,2,2006,553,12.450977688625896,1
4,7.026426808699636,2,0.0,2,1949,554,11.589886506106357,0
7,7.6236419465115715,3,6.905753276311464,2,2003,555,12.556729517143344,1
5,6.954638864880987,1,6.900730664045173,1,1922,556,11.635143097694478,1
5,6.9957661563048505,1,6.9957661563048505,1,1957,557,11.856515169360305,1
4,7.197435354096591,1,6.456769655572163,1,1920,558,11.589886506106357,1
7,7.27655640271871,2,6.591673732008658,2,1996,559,12.072541252905651,1
7,7.350516171833998,2,7.2254814727822945,2,2003,560,12.363076394339839,1
5,7.238496840894365,2,7.238496840894365,1,1957,561,11.70766954176274,1
5,7.236339342754344,2,7.236339342754344,1,1974,562,12.043553716032399,1
5,6.903747257584598,0,6.903747257584598,1,1940,563,11.589886506106357,1
6,7.422971251049421,2,7.0587581525186645,2,1918,564,12.128111104060462,1
7,7.738488122494646,2,6.9985096422506015,2,1992,565,12.498742259492994,1
6,7.4067107301776405,1,6.692083742506628,1,1915,566,11.759785542901755,1
9,7.825644732219989,3,7.022868086082641,2,2005,567,12.691580461311874,1
7,7.336285660021297,2,7.324489979348532,2,2004,568,12.273731294003989,1
8,7.664815785285735,2,7.310550158534422,1,1983,569,12.66539442642905,1
5,6.849066282633458,2,6.849066282633458,1,1979,570,11.820116003810051,1
5,7.454719949364001,2,7.454719949364001,2,1965,571,11.867798786962332,1
6,6.761572768804055,1,6.761572768804055,1,1959,572,11.695247021764184,1
7,7.433666540166168,2,6.740519359606223,2,2009,573,12.321630986164447,1
7,7.265429723253953,2,5.950642552587727,2,2000,574,12.043553716032399,1
5,7.011213987350367,1,5.918893854273146,1,1971,575,11.842229212112828,1
5,7.103322062526113,1,6.723832440821209,1,1947,576,11.682668239557323,1
7,7.29776828253138,1,6.7580945044277305,2,1928,577,11.884489021402711,1
5,7.1853870155804165,2,7.059617628291383,1,1966,578,12.010665849187564,1
7,7.238496840894365,2,6.535241271013659,2,2007,579,11.891361900690473,1
5,7.492760300922379,1,6.956545443151569,2,1954,580,11.786762130599957,1
6,7.264730177929867,2,7.042286171939743,1,1960,581,12.111212364506214,1
8,7.621684998724611,3,7.621684998724611,2,2008,582,12.442302200392747,1
6,6.704414354964107,0,6.704414354964107,1,1990,583,11.682668239557323,1
10,7.928406026180535,2,7.1204443723924875,3,1893,584,12.691580461311874,1
4,7.360739903058278,1,6.784457062637643,1,1935,585,11.79810440720389,1
8,7.614805364711073,3,7.532623618788788,2,2005,586,12.820987977820545,1
6,6.731018100482083,1,6.704414354964107,1,1918,587,11.77528972943772,1
5,6.756932389247553,2,6.733401891837359,1,1982,588,11.827736204810263,1
5,7.29505641646263,1,7.270312886079025,1,1968,589,11.870599909242044,1
5,6.840546529288687,1,6.60934924316738,1,1930,590,11.283512300642423,1
7,7.366445148327599,2,6.646390514847729,2,2004,591,12.132964173709535,1
10,7.738923757439457,3,7.451241684987676,2,2008,592,13.021326833226556,1
5,6.704414354964107,2,6.704414354964107,1,1982,593,11.835008964139341,1
6,6.742880635791903,2,6.742880635791903,1,2003,594,11.84939770159144,1
5,6.828712071641684,1,6.828712071641684,1,1975,595,11.608235644774552,1
8,7.509883061154913,3,7.503289630675082,2,2005,596,12.672946381766982,1
6,7.221105098182496,1,6.52795791762255,1,1910,597,11.648365035864053,1
7,7.2456550675945355,3,7.1372784372603855,0,2006,598,12.17664898415669,1
5,7.4067107301776405,2,7.265429723253953,2,1977,599,12.289954129510877,1
6,7.349873704738337,2,6.573680166960646,2,1980,600,11.925035115797062,1
8,7.55171221535131,2,6.964135612418245,2,2005,601,12.524526376648708,1
6,7.226209010100671,1,6.659293919683638,1,1937,602,11.856515169360305,1
8,7.557472901614746,2,6.811244378601294,2,1992,603,12.301382825334498,1
7,7.090076835776092,2,6.396929655216146,2,2004,604,11.925035115797062,1
7,7.309212365692763,2,7.309212365692763,2,2002,605,12.30591798049989,1
7,7.593877844605118,2,6.643789733147672,2,1965,606,12.230765258120545,1
5,6.946975992135418,2,6.946975992135418,1,1996,607,11.931635799828413,1
5,7.60489448081162,1,6.79794041297493,3,1948,608,12.323855681186558,1
8,8.069029328774958,2,6.872128101338986,2,1934,609,12.791356180214175,1
4,6.9363427358340495,1,6.9363427358340495,1,1961,610,11.682668239557323,1
9,7.674617497364363,3,7.272398392570047,2,2000,611,12.65395846952229,1
6,6.939253946041508,2,6.939253946041508,2,1978,612,11.904967552746252,1
8,7.534762657037537,2,7.1693500166706,2,2001,613,12.474189562487116,1
5,7.02108396428914,0,7.02108396428914,1,2007,614,11.898187865760873,1
4,6.4457198193855785,0,6.4457198193855785,1,1972,615,11.231887935237117,1
6,6.960347729101308,2,6.841615476477592,1,1963,616,11.831379196088763,1
6,7.319202458767849,2,6.663132695990803,2,2002,617,12.118333731222167,1
6,6.723832440821209,2,6.723832440821209,1,1954,618,11.566466231898259,1
9,7.510977752014095,3,7.507690077819904,2,2007,619,12.659734090733718,1
8,7.724004656676065,3,7.301147805856032,2,2003,620,12.628067055589549,1
3,6.761572768804055,0,6.761572768804055,1,1914,621,11.112447898373103,1
6,7.868636894184167,2,7.3277805384216315,2,1974,622,12.388394202324129,1
5,6.887552571664617,2,6.887552571664617,1,1977,623,11.813030057420567,1
6,7.321188556739478,2,6.628041376179533,2,2000,624,12.034691028774553,1
6,7.489970898834801,2,6.595780513961311,1,1972,625,12.014609430818936,1
6,7.017506142941256,2,7.017506142941256,1,1962,626,11.982929094215963,1
5,7.259819610363186,1,6.885509670034818,1,1960,627,11.848683160653573,1
6,7.326465613840322,1,7.052721049232323,1,1955,628,11.938193200374572,1
5,7.640123172695364,2,6.946975992135418,1,1969,629,11.813030057420567,1
6,7.2078598714324755,2,7.129297548929373,1,1964,630,12.034691028774553,1
5,7.4673710669175595,1,6.455198563340122,1,1880,631,11.728036844587175,1
8,7.348587530927593,2,7.348587530927593,2,2006,632,12.25247901834433,1
7,7.252053951852814,2,7.234177179749849,2,1977,633,11.320553572322773,1
5,6.962243464266207,1,6.962243464266207,1,1954,634,11.845102777308561,1
6,6.962243464266207,2,6.962243464266207,0,1980,635,11.877568578558138,1
6,8.130059039992796,0,7.272398392570047,2,1914,636,12.206072645530174,1
2,6.684611727667927,0,5.575949103146316,1,1936,637,11.002099841204238,1
5,7.234898420314831,1,6.698268054115413,2,1954,638,11.440354772135393,1
5,6.679599185844383,0,6.679599185844383,1,1910,639,11.350406535472453,1
8,7.356918242356021,3,7.326465613840322,2,2006,640,12.485827127509431,1
8,7.325148957955575,2,7.325148957955575,1,2003,641,12.520883385370206,1
7,7.564757012905729,2,6.963189985870238,2,2001,642,12.328290278254423,1
8,7.902487437162855,2,7.5766097669730375,2,1972,643,12.751299696013497,1
5,7.3901814282264295,2,6.659293919683638,2,1969,644,11.931635799828413,1
9,7.476472381163905,3,7.476472381163905,2,2009,645,12.823628446539173,1
6,6.8885724595653635,2,6.8885724595653635,1,1971,646,11.872346634576987,1
5,6.954638864880987,2,0.0,1,1950,647,11.495779306135258,0
6,6.9975959829819265,2,6.9975959829819265,1,1953,648,11.951180395901384,1
6,7.516977224604321,2,6.628041376179533,1,1966,649,11.951180395901384,1
4,6.4457198193855785,0,6.4457198193855785,1,1970,650,11.344506813345266,1
7,7.417580402414544,2,6.70073110954781,2,2007,651,12.235388699864227,1
4,7.31986492980897,1,6.626717749249025,1,1940,652,11.589886506106357,1
7,7.447751280047908,2,6.779921907472252,2,1996,653,12.160028707028767,1
6,7.292337176173877,1,6.628041376179533,1,1906,654,11.813030057420567,1
8,7.655864017616056,3,7.653969180478774,2,1995,655,12.765688433465597,1
6,6.9957661563048505,1,6.263398262591624,1,1971,656,11.385092093460344,1
5,6.959398512133975,1,6.959398512133975,1,1959,657,11.887931365593685,1
7,7.31455283232408,1,6.654152520183219,1,1931,658,11.911701584927597,1
6,7.284820912568604,1,6.815639990074331,1,1948,659,11.487607656985938,1
5,7.303843225277705,2,7.303843225277705,1,1964,660,12.025749091398891,1
7,7.5678626054638825,2,6.675823221634848,2,1976,661,12.195517131590657,1
8,7.803026643632217,3,7.395721608602045,2,1994,662,12.904207367601158,1
6,7.238496840894365,2,7.238496840894365,1,1968,663,11.608235644774552,1
4,7.074116816197362,2,7.037027614686276,2,1972,664,11.831379196088763,1
8,7.64826303090192,3,7.638679823876112,1,2005,665,12.955127458028414,1
8,7.568379267836522,2,7.2485040723706105,2,2000,666,12.348006141418841,1
6,7.77485576666552,2,6.928537818164665,2,1965,667,11.76756768334381,1
6,7.425953657077541,2,7.249925536717988,2,1994,668,12.173032791451973,1
5,7.270312886079025,2,7.080026499922591,1,1956,669,12.031719258385396,1
4,7.07326971745971,1,6.551080335043404,1,1922,670,11.831379196088763,1
6,7.297091005160418,2,6.6039438246004725,2,2005,671,12.063932878369052,1
6,7.221835825288449,1,6.51025834052315,2,1925,672,11.54829260880752,1
6,7.0967213784947605,2,7.0967213784947605,1,1977,673,12.013700752882718,1
6,7.516977224604321,2,7.29776828253138,2,1957,674,12.458774999085929,1
6,7.035268599281097,1,7.035268599281097,1,1965,675,11.84939770159144,1
6,7.273092595999522,2,6.75110146893676,2,1978,676,11.908340237224891,1
4,7.480992162869525,3,6.9985096422506015,2,1900,677,11.37366339763672,1
5,6.674561391814426,1,6.643789733147672,1,1924,678,11.603679828238693,1
8,7.6236419465115715,3,7.6236419465115715,2,2008,679,12.827992316801751,1
5,6.895682697747868,2,6.895682697747868,1,1961,680,11.763684183317412,1
6,6.827629234502852,1,6.827629234502852,2,1980,681,11.870599909242044,1
5,7.326465613840322,1,6.675823221634848,1,1932,682,11.979385322467598,1
6,7.1631723908466425,2,7.1631723908466425,1,1996,683,12.061046873479915,1
9,7.419380582918692,3,7.3938782901077555,2,2002,684,12.560244459250788,1
7,7.516977224604321,2,7.085901464365611,2,1998,685,12.30591798049989,1
7,7.644919344958857,2,7.081708586105575,2,1984,686,12.24288661865289,1
7,7.473637108496206,2,6.773080375655535,3,2007,687,12.336552511980964,1
7,7.004881989712859,2,6.311734809152915,2,2004,688,11.910358401381128,1
8,7.257707677160043,2,7.257707677160043,2,2007,689,12.8790171187726,1
6,7.216709486709457,2,7.216709486709457,2,2005,690,12.17921519136029,1
6,6.742880635791903,2,6.742880635791903,1,2004,691,11.856515169360305,1
7,7.831617276352611,2,7.098375638590786,2,1989,693,12.721885810807203,1
5,6.9782137426306985,1,6.9782137426306985,1,1921,694,11.594321103174222,1
5,7.338888133838879,2,6.831953565565855,1,1936,695,11.86005499606543,1
6,7.036148493750536,2,7.013915474810528,2,1987,696,12.078239274020289,1
5,6.423246963533519,1,6.423246963533519,1,1921,697,11.396391648714276,1
5,7.045776576879511,1,6.887552571664617,1,1952,698,11.72399643505017,1
5,6.795705775173514,1,6.795705775173514,1,1965,699,11.83862560460953,1
7,7.237778191923443,2,7.237778191923443,2,2004,700,12.185869938212655,1
8,7.495541943884256,3,7.495541943884256,2,2002,701,12.652359748158593,1
7,7.059617628291383,2,7.059617628291383,1,1969,702,11.84939770159144,1
8,7.853993087224244,3,7.1180162044653335,2,2006,703,12.799175708864519,1
5,7.502186486602924,2,5.886104031450156,2,1900,704,11.84939770159144,1
7,7.302496423727326,2,7.29505641646263,2,2004,705,12.269047444691562,1
4,6.9957661563048505,0,0.0,2,1930,706,10.915088464214607,0
7,7.508787170634276,2,7.404279118037268,2,1971,707,12.618182296357007,1
8,7.188412736496954,2,7.188412736496954,2,2006,708,12.445089546000673,1
7,7.283448228756631,2,6.590301048196686,2,2007,709,12.09815330331068,1
5,6.806829360392176,1,6.775366090936392,1,1966,710,11.607326140391713,1
3,6.591673732008658,0,5.598421958998375,1,1935,711,10.858998997563564,1
4,7.071573364211532,1,6.755768921984255,1,1900,712,11.540307141711446,1
8,7.113142108707088,2,7.113142108707088,2,1988,713,12.14950229404178,1
4,6.866933284461882,2,6.866933284461882,1,1970,714,11.76756768334381,1
6,7.2991214627108,2,6.586171654854675,2,1976,715,11.779128505744886,1
6,7.2078598714324755,2,6.96979066990159,2,1974,716,12.013700752882718,1
7,7.845416036592485,2,6.576469569048224,1,1890,717,11.979799201207037,1
5,7.071573364211532,2,7.069874128458572,1,1973,718,11.964001084330445,1
7,7.790696031174738,3,7.1785454837637,2,1993,719,12.739637756265655,1
5,6.878326468291325,1,6.878326468291325,1,1969,720,11.763684183317412,1
8,7.462789157412448,2,7.462789157412448,2,1985,721,12.524526376648708,1
6,6.742880635791903,2,6.742880635791903,1,2004,722,11.870599909242044,1
4,6.761572768804055,2,6.761572768804055,1,1970,723,11.732060994886899,1
4,7.293017679772782,1,6.846943139585379,2,1954,724,11.813030057420567,1
9,7.437206366871292,3,7.437206366871292,2,2007,725,12.676076274775909,1
4,6.761572768804055,2,6.761572768804055,1,1970,726,11.699405031912846,1
6,7.426549072397305,2,6.779921907472252,2,1988,727,12.310432660854417,1
7,7.116394144093465,2,7.116394144093465,2,2007,728,12.178187442040638,1
5,7.4821189235521155,3,7.367708572374371,2,1958,729,11.608235644774552,1
4,7.0967213784947605,2,6.659293919683638,1,1925,730,11.542484267211773,1
8,7.38770923908104,2,7.374629015218945,2,1995,731,12.373703486914124,1
7,7.044032897274685,2,6.7661917146603505,2,2003,732,12.141534124392603,1
7,7.616283561580385,2,7.050122520269059,2,1998,733,12.312682380588432,1
5,7.042286171939743,1,6.761572768804055,1,1961,734,11.786001385032646,1
5,6.854354502255021,1,6.854354502255021,1,1968,735,11.589886506106357,1
7,7.477604243197589,2,6.779921907472252,1,1914,736,12.0015054797889,1
3,6.946975992135418,2,0.0,2,1950,737,11.44571671527678,0
8,7.496097345175956,3,6.794586580876499,2,2005,738,12.387977448827787,1
5,7.090076835776092,0,7.090076835776092,3,1987,739,12.095141084822892,1
7,7.454719949364001,2,6.761572768804055,2,2004,740,12.154779351142624,1
5,7.266827347520591,2,5.575949103146316,2,1910,741,11.790557201568507,1
6,6.815639990074331,1,6.815639990074331,1,1961,742,11.863582336583399,1
7,7.207118856207756,2,7.207118856207756,2,2000,743,12.095141084822892,1
5,7.288927694521257,2,6.253828811575473,2,1963,744,12.072541252905651,1
8,7.198183577101943,2,7.198183577101943,2,1993,745,12.100712129872347,1
8,7.906547232368036,2,7.040536390215956,3,1976,746,12.610870864650634,1
7,7.721348612617949,2,6.858565034791365,2,2000,747,12.371587084007746,1
7,7.878534196140362,4,7.122866658599083,1,1880,748,12.491172637278908,1
7,7.450079569807499,2,7.450079569807499,2,1996,749,12.46997418931655,1
4,7.332369205929062,1,0.0,2,1945,750,11.49272275765271,0
4,7.038783541388542,0,6.3561076606958915,1,1910,751,11.477298287327077,1
7,7.1853870155804165,2,6.492239835020471,2,2003,752,11.99535161421452,1
6,7.309212365692763,2,7.2991214627108,2,1997,753,12.287652632522597,1
8,7.6487397889562425,3,6.937314081223682,2,2005,754,12.526342907575106,1
